player_id,player_name,team,position,birth_date,height_cm,weight_kg,attack_reach_cm,season,profile_url
2151,Sebastian Adamczyk,Steam Hemarpol Politechnika Częstochowa,Środkowy,28.02.1999,208,101,351,2025/2026,https://www.tauronliga.pl/players/id/2151/nocookies/1/section/playersByTeam/tour/52.html
2824,Luciano De Cecco,Steam Hemarpol Politechnika Częstochowa,Rozgrywający,02.11.1988,194,89,332,2025/2026,https://www.tauronliga.pl/players/id/2824/nocookies/1/section/playersByTeam/tour/52.html
1745,Milad Ebadipour,Steam Hemarpol Politechnika Częstochowa,Przyjmujący,17.10.1993,196,93,348,2025/2026,https://www.tauronliga.pl/players/id/1745/nocookies/1/section/playersByTeam/tour/52.html
2582,Patrik Indra,Steam Hemarpol Politechnika Częstochowa,Atakujący,08.12.1997,201,93,357,2025/2026,https://www.tauronliga.pl/players/id/2582/nocookies/1/section/playersByTeam/tour/52.html
2843,Samuel Jeanlys,Steam Hemarpol Politechnika Częstochowa,Atakujący,27.03.1999,202,91,365,2025/2026,https://www.tauronliga.pl/players/id/2843/nocookies/1/section/playersByTeam/tour/52.html
802,Jakub Kiedos,Steam Hemarpol Politechnika Częstochowa,Przyjmujący,23.11.2006,204,95,348,2025/2026,https://www.tauronliga.pl/players/id/802/nocookies/1/section/playersByTeam/tour/52.html
2290,Tomasz Kowalski,Steam Hemarpol Politechnika Częstochowa,Rozgrywający,12.06.1991,204,97,340,2025/2026,https://www.tauronliga.pl/players/id/2290/nocookies/1/section/playersByTeam/tour/52.html
280,Bartłomiej Lipiński,Steam Hemarpol Politechnika Częstochowa,Przyjmujący,16.11.1996,201,102,350,2025/2026,https://www.tauronliga.pl/players/id/280/nocookies/1/section/playersByTeam/tour/52.html
316,Bartosz Makoś,Steam Hemarpol Politechnika Częstochowa,Libero,01.08.1998,176,79,315,2025/2026,https://www.tauronliga.pl/players/id/316/nocookies/1/section/playersByTeam/tour/52.html
1604,Mateusz Masłowski,Steam Hemarpol Politechnika Częstochowa,Libero,13.06.1997,185,80,333,2025/2026,https://www.tauronliga.pl/players/id/1604/nocookies/1/section/playersByTeam/tour/52.html
820,Jakub Nowak,Steam Hemarpol Politechnika Częstochowa,Środkowy,11.06.2005,204,92,355,2025/2026,https://www.tauronliga.pl/players/id/820/nocookies/1/section/playersByTeam/tour/52.html
2870,Bartłomiej Ostój,Steam Hemarpol Politechnika Częstochowa,Libero,07.01.2004,181,77,333,2025/2026,https://www.tauronliga.pl/players/id/2870/nocookies/1/section/playersByTeam/tour/52.html
436,Daniel Popiela,Steam Hemarpol Politechnika Częstochowa,Środkowy,29.04.2001,201,96,360,2025/2026,https://www.tauronliga.pl/players/id/436/nocookies/1/section/playersByTeam/tour/52.html
412,Damian Radziwon,Steam Hemarpol Politechnika Częstochowa,Środkowy,05.11.2002,201,97,350,2025/2026,https://www.tauronliga.pl/players/id/412/nocookies/1/section/playersByTeam/tour/52.html
251,Artur Sługocki,Steam Hemarpol Politechnika Częstochowa,Przyjmujący,01.05.1999,196,88,347,2025/2026,https://www.tauronliga.pl/players/id/251/nocookies/1/section/playersByTeam/tour/52.html
2826,Asparuh Asparuhov,Ślepsk Malow Suwałki,Przyjmujący,28.07.2000,200,87,355,2025/2026,https://www.tauronliga.pl/players/id/2826/nocookies/1/section/playersByTeam/tour/52.html
1029,Kamil Droszyński,Ślepsk Malow Suwałki,Rozgrywający,28.01.1997,190,86,337,2025/2026,https://www.tauronliga.pl/players/id/1029/nocookies/1/section/playersByTeam/tour/52.html
301,Bartosz Filipiak,Ślepsk Malow Suwałki,Atakujący,27.02.1994,197,95,350,2025/2026,https://www.tauronliga.pl/players/id/301/nocookies/1/section/playersByTeam/tour/52.html
929,Joaquin Gallego,Ślepsk Malow Suwałki,Środkowy,21.11.1996,204,102,352,2025/2026,https://www.tauronliga.pl/players/id/929/nocookies/1/section/playersByTeam/tour/52.html
2859,Marcin Grzeszczak,Ślepsk Malow Suwałki,Środkowy,27.07.2000,199,95,347,2025/2026,https://www.tauronliga.pl/players/id/2859/nocookies/1/section/playersByTeam/tour/52.html
2525,Henrique Dantas Nóbrega Honorato,Ślepsk Malow Suwałki,Przyjmujący,18.03.1997,190,85,335,2025/2026,https://www.tauronliga.pl/players/id/2525/nocookies/1/section/playersByTeam/tour/52.html
1077,Karol Jankiewicz,Ślepsk Malow Suwałki,Rozgrywający,21.02.1996,185,81,324,2025/2026,https://www.tauronliga.pl/players/id/1077/nocookies/1/section/playersByTeam/tour/52.html
811,Jakub Kubacki,Ślepsk Malow Suwałki,Libero,20.09.2005,176,72,291,2025/2026,https://www.tauronliga.pl/players/id/811/nocookies/1/section/playersByTeam/tour/52.html
221,Antoni Kwasigroch,Ślepsk Malow Suwałki,Przyjmujący,27.01.2002,192,82,345,2025/2026,https://www.tauronliga.pl/players/id/221/nocookies/1/section/playersByTeam/tour/52.html
815,Jakub Macyra,Ślepsk Malow Suwałki,Środkowy,22.07.1995,202,96,355,2025/2026,https://www.tauronliga.pl/players/id/815/nocookies/1/section/playersByTeam/tour/52.html
318,Bartosz Mariański,Ślepsk Malow Suwałki,Libero,26.05.1992,187,81,315,2025/2026,https://www.tauronliga.pl/players/id/318/nocookies/1/section/playersByTeam/tour/52.html
864,Jan Nowakowski,Ślepsk Malow Suwałki,Środkowy,17.05.1994,202,110,360,2025/2026,https://www.tauronliga.pl/players/id/864/nocookies/1/section/playersByTeam/tour/52.html
2833,Joachim Panou,Ślepsk Malow Suwałki,Przyjmujący,27.08.1997,197,95,350,2025/2026,https://www.tauronliga.pl/players/id/2833/nocookies/1/section/playersByTeam/tour/52.html
2869,Jakub Rząca,Ślepsk Malow Suwałki,Przyjmujący,18.12.2004,199,90,345,2025/2026,https://www.tauronliga.pl/players/id/2869/nocookies/1/section/playersByTeam/tour/52.html
462,David Smith,Ślepsk Malow Suwałki,Środkowy,15.05.1985,195,92,350,2025/2026,https://www.tauronliga.pl/players/id/462/nocookies/1/section/playersByTeam/tour/52.html
418,Damian Wierzbicki,Ślepsk Malow Suwałki,Atakujący,25.10.1992,198,97,347,2025/2026,https://www.tauronliga.pl/players/id/418/nocookies/1/section/playersByTeam/tour/52.html
1584,Mateusz Czunkiewicz,ZAKSA Kędzierzyn-Koźle,Libero,16.12.1996,185,77,331,2025/2026,https://www.tauronliga.pl/players/id/1584/nocookies/1/section/playersByTeam/tour/52.html
300,Bartosz Fijałek,ZAKSA Kędzierzyn-Koźle,Libero,30.08.2003,180,82,305,2025/2026,https://www.tauronliga.pl/players/id/300/nocookies/1/section/playersByTeam/tour/52.html
726,Igor Grobelny,ZAKSA Kędzierzyn-Koźle,Przyjmujący,08.06.1993,194,77,360,2025/2026,https://www.tauronliga.pl/players/id/726/nocookies/1/section/playersByTeam/tour/52.html
2581,Quinn Lester Isaacson,ZAKSA Kędzierzyn-Koźle,Rozgrywający,19.02.1999,190,86,341,2025/2026,https://www.tauronliga.pl/players/id/2581/nocookies/1/section/playersByTeam/tour/52.html
2233,Szymon Jakubiszak,ZAKSA Kędzierzyn-Koźle,Środkowy,13.02.1998,208,97,370,2025/2026,https://www.tauronliga.pl/players/id/2233/nocookies/1/section/playersByTeam/tour/52.html
2412,Wojciech Kraj,ZAKSA Kędzierzyn-Koźle,Środkowy,02.04.2000,210,103,350,2025/2026,https://www.tauronliga.pl/players/id/2412/nocookies/1/section/playersByTeam/tour/52.html
1455,Marcin Krawiecki,ZAKSA Kędzierzyn-Koźle,Rozgrywający,21.07.1998,188,78,326,2025/2026,https://www.tauronliga.pl/players/id/1455/nocookies/1/section/playersByTeam/tour/52.html
1614,Mateusz Rećko,ZAKSA Kędzierzyn-Koźle,Atakujący,30.05.1998,0,0,0,2025/2026,https://www.tauronliga.pl/players/id/1614/nocookies/1/section/playersByTeam/tour/52.html
2841,Kamil Rychlicki,ZAKSA Kędzierzyn-Koźle,Atakujący,01.11.1996,203,90,360,2025/2026,https://www.tauronliga.pl/players/id/2841/nocookies/1/section/playersByTeam/tour/52.html
1191,Konrad Stajer,ZAKSA Kędzierzyn-Koźle,Środkowy,30.05.1994,200,84,350,2025/2026,https://www.tauronliga.pl/players/id/1191/nocookies/1/section/playersByTeam/tour/52.html
837,Jakub Szymański,ZAKSA Kędzierzyn-Koźle,Przyjmujący,25.03.1998,200,82,355,2025/2026,https://www.tauronliga.pl/players/id/837/nocookies/1/section/playersByTeam/tour/52.html
2084,Rafał Szymura,ZAKSA Kędzierzyn-Koźle,Przyjmujący,29.08.1995,197,100,345,2025/2026,https://www.tauronliga.pl/players/id/2084/nocookies/1/section/playersByTeam/tour/52.html
1082,Karol Urbanowicz,ZAKSA Kędzierzyn-Koźle,Środkowy,24.02.2001,200,91,345,2025/2026,https://www.tauronliga.pl/players/id/1082/nocookies/1/section/playersByTeam/tour/52.html
334,Bartosz Zych,ZAKSA Kędzierzyn-Koźle,Przyjmujący,15.07.2006,206,88,355,2025/2026,https://www.tauronliga.pl/players/id/334/nocookies/1/section/playersByTeam/tour/52.html
